sourceOccurrenceId,sourceTaxonId,sourceTaxonName,sourceBodyPartId,sourceBodyPartName,sourceLifeStageId,sourceLifeStageName,sourcePhysiologicalStateId,sourcePhysiologicalStateName,interactionTypeId,interactionTypeName,targetOccurrenceId,targetTaxonId,targetTaxonName,targetBodyPartId,targetBodyPartName,targetLifeStageId,targetLifeStageName,targetPhysiologicalStateId,targetPhysiologicalStateName,habitatId,habitatName,localityId,localityName,decimalLatitude,decimalLongitude,depth,altitude,observationDateTime,referenceDoi,referenceUrl,referenceCitation
,,Ennomos erosaria ,,,http://purl.obolibrary.org/obo/UBERON_0002638,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Selenia dentaria,,,http://purl.obolibrary.org/obo/UBERON_0002639,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Crocallis elinguaria,,,http://purl.obolibrary.org/obo/UBERON_0002640,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Ourapteryx sambucaria,,,http://purl.obolibrary.org/obo/UBERON_0002641,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Colotois pennaria,,,http://purl.obolibrary.org/obo/UBERON_0002642,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Apocheima pilosaria,,,http://purl.obolibrary.org/obo/UBERON_0002643,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Lycia hirtaria,,,http://purl.obolibrary.org/obo/UBERON_0002644,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Biston strataria ,,,http://purl.obolibrary.org/obo/UBERON_0002645,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Biston betularia,,,http://purl.obolibrary.org/obo/UBERON_0002646,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Agriopis aurantiaria ,,,http://purl.obolibrary.org/obo/UBERON_0002647,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Agriopis marginaria,,,http://purl.obolibrary.org/obo/UBERON_0002648,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Erannis defoliaria ,,,http://purl.obolibrary.org/obo/UBERON_0002649,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Alois repandata,,,http://purl.obolibrary.org/obo/UBERON_0002650,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Ectropis bistortata,,,http://purl.obolibrary.org/obo/UBERON_0002651,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Ectropis consonaria,,,http://purl.obolibrary.org/obo/UBERON_0002652,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Cabera pusaria,,,http://purl.obolibrary.org/obo/UBERON_0002653,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Campaea margaritata,,,http://purl.obolibrary.org/obo/UBERON_0002654,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Phalera bucephala,,,http://purl.obolibrary.org/obo/UBERON_0002655,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Ptilodon capucina,,,http://purl.obolibrary.org/obo/UBERON_0002656,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Orygia antiqua ,,,http://purl.obolibrary.org/obo/UBERON_0002657,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Dasychira pudibunda,,,http://purl.obolibrary.org/obo/UBERON_0002658,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Lymantria monacha ,,,http://purl.obolibrary.org/obo/UBERON_0002659,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Spilosoma luteum,,,http://purl.obolibrary.org/obo/UBERON_0002660,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Melanchra persicariae,,,http://purl.obolibrary.org/obo/UBERON_0002661,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Lacanobia contigua,,,http://purl.obolibrary.org/obo/UBERON_0002662,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Lacanobia thalassina ,,,http://purl.obolibrary.org/obo/UBERON_0002663,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Orthosia cruda,,,http://purl.obolibrary.org/obo/UBERON_0002664,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Orthosia stabilis,,,http://purl.obolibrary.org/obo/UBERON_0002665,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Orthosia incerta,,,http://purl.obolibrary.org/obo/UBERON_0002666,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Orthosia munda ,,,http://purl.obolibrary.org/obo/UBERON_0002667,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Orthosia gothica ,,,http://purl.obolibrary.org/obo/UBERON_0002668,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Brachionycha sphinx ,,,http://purl.obolibrary.org/obo/UBERON_0002669,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Eupsilia transversa,,,http://purl.obolibrary.org/obo/UBERON_0002670,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Conistra vaccinii ,,,http://purl.obolibrary.org/obo/UBERON_0002671,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Acronicta psi ,,,http://purl.obolibrary.org/obo/UBERON_0002672,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Acronicta rumicis ,,,http://purl.obolibrary.org/obo/UBERON_0002673,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Amphipyra berbera,,,http://purl.obolibrary.org/obo/UBERON_0002674,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Euplexia lucipara,,,http://purl.obolibrary.org/obo/UBERON_0002675,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Phlogophora meticulosa,,,http://purl.obolibrary.org/obo/UBERON_0002676,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Cosmia trapezina,,,http://purl.obolibrary.org/obo/UBERON_0002677,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Pseudoips fagana,,,http://purl.obolibrary.org/obo/UBERON_0002678,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Colocasia coryli ,,,http://purl.obolibrary.org/obo/UBERON_0002679,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Polypogon nemoralis ,,,http://purl.obolibrary.org/obo/UBERON_0002680,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
